hidden_1,hidden_2,learning_rate,beta,batch_size,epochs,epsilon,min_samples,clusters,outliers,outlier_percentage,silhouette,dbi,chi,cluster_error,silhouette_error,dbi_error,chi_error,matching_error
128,64,0.0001,0.001,128,50,0.45,30,6,37,0.48378661087866104,0.5782764554023743,0.7388672911049334,16406.23421948747,0.5,0.3502511737051975,2.888775216341755,0.8816612954614915,1.155171921377111
128,64,0.0001,0.001,128,50,0.45,40,8,57,0.7452928870292888,0.6007823944091797,0.57651163987462,12887.724176726852,0.3333333333333333,0.32496360178743855,2.0342717888137893,0.907040423590203,0.899902286881191
128,64,0.0001,0.001,128,50,0.45,50,9,150,1.961297071129707,0.6469008326530457,0.4849971698352612,17735.855467856076,0.25,0.27314513185051054,1.55261668334348,0.872070693867378,0.7369581272653422
128,64,0.0001,0.001,128,50,0.45,60,9,261,3.41265690376569,0.6576341986656189,0.4274014743957141,19759.754507847625,0.25,0.26108517003863047,1.2494814441879687,0.857472243832766,0.6545097145148413
128,64,0.0001,0.001,128,50,0.45,70,9,289,3.778765690376569,0.6699856519699097,0.4236741691847356,19834.812279689962,0.25,0.24720713261807903,1.2298640483407137,0.8569308496671981,0.6460005076564977
128,64,0.0001,0.001,128,50,0.45,80,9,346,4.5240585774058575,0.6617189645767212,0.40569385395963453,19804.49155169068,0.25,0.2564955454194144,1.135230810313866,0.8571495540709082,0.6247189774510471
128,64,0.0001,0.001,128,50,0.45,90,8,511,6.681485355648535,0.6743007898330688,0.39496946129434896,21605.820104545943,0.3333333333333333,0.2423586631089114,1.0787866383913103,0.8441565122466048,0.6246587867700399
128,64,0.0001,0.001,128,50,0.45,100,7,624,8.158995815899582,0.6804755926132202,0.40108848783487183,24578.419284150055,0.4166666666666667,0.23542068245705594,1.1109920412361676,0.8227150570460722,0.6464486118514906
128,64,0.0001,0.001,128,50,0.5,10,6,4,0.05230125523012552,0.5821467041969299,0.7638930916501003,15978.097667624945,0.5,0.3459025795540113,3.0204899560531597,0.8847494584265683,1.1877854985084348
128,64,0.0001,0.001,128,50,0.5,20,6,13,0.16997907949790797,0.5891749262809753,0.7546935789551094,16133.615467368914,0.5,0.3380057008078929,2.9720714681847857,0.8836277034456158,1.1734262181095736
128,64,0.0001,0.001,128,50,0.5,30,6,27,0.3530334728033473,0.5916739106178284,0.7451927358841708,16303.801310828007,0.5,0.3351978532383951,2.92206703096932,0.8824001473851385,1.1599162578982134
128,64,0.0001,0.001,128,50,0.5,40,7,36,0.47071129707112974,0.5773214101791382,0.6492597346476845,14193.49594102494,0.4166666666666667,0.35132425822568747,2.4171564981457077,0.8976218491054834,1.0206923180358864
128,64,0.0001,0.001,128,50,0.5,50,8,60,0.7845188284518828,0.593123733997345,0.5772007812407677,12818.204127221199,0.3333333333333333,0.33356883820523037,2.0378988486356193,0.9075418739832604,0.9030857235393608
128,64,0.0001,0.001,128,50,0.5,60,8,164,2.1443514644351467,0.6117463707923889,0.5366853511094942,13558.493297484318,0.3333333333333333,0.31264452719956304,1.8246597426815485,0.9022021439622926,0.8432099367941843
128,64,0.0001,0.001,128,50,0.5,70,8,248,3.2426778242677825,0.6273110508918762,0.47798145222934857,14390.77422567514,0.3333333333333333,0.2951561225933975,1.5156918538386766,0.8961988743797323,0.760095046036285
128,64,0.0001,0.001,128,50,0.5,80,8,270,3.5303347280334725,0.6415494680404663,0.47227589935701225,14367.2308391351,0.3333333333333333,0.27915790107812777,1.4856626281948013,0.8963686935976177,0.74863063905097
128,64,0.0001,0.001,128,50,0.5,90,9,313,4.0925732217573225,0.6647184491157532,0.4162361656909087,19753.01067038267,0.25,0.25312533807218746,1.1907166615310985,0.8575208873531829,0.6378407217391172
128,64,0.0001,0.001,128,50,0.5,100,8,501,6.550732217573222,0.6692305207252502,0.3958476834712637,21421.76724378239,0.3333333333333333,0.24805559469073007,1.083408860375072,0.8454840915568826,0.6275704699890046
128,64,0.0001,0.001,128,50,0.55,10,6,2,0.02615062761506276,0.5778914093971252,0.7643615300997147,15929.126582002169,0.5,0.3506838096661514,3.022955421577446,0.8851026884703987,1.189685479928499
128,64,0.0001,0.001,128,50,0.55,20,6,9,0.11767782426778244,0.5858908891677856,0.7582606443743379,16072.90724335393,0.5,0.3416956301485555,2.9908454967070415,0.8840655938529242,1.1791516801771302
128,64,0.0001,0.001,128,50,0.55,30,6,18,0.23535564853556487,0.5816332697868347,0.7520130867537137,16172.88824595115,0.5,0.34647947214962393,2.9579636144932295,0.8833444276079755,1.1719468785627072
128,64,0.0001,0.001,128,50,0.55,40,6,28,0.36610878661087864,0.5899180769920349,0.7442269851567301,16327.274513286062,0.5,0.33717070000894955,2.9169841324038424,0.8822308344073343,1.1590964167050315
128,64,0.0001,0.001,128,50,0.55,50,8,40,0.5230125523012552,0.5986946821212769,0.5830538657248734,12687.39889879747,0.3333333333333333,0.32730934593114963,2.068704556446702,0.9084853763782305,0.9094581530223539
128,64,0.0001,0.001,128,50,0.55,60,7,122,1.5951882845188285,0.6016924977302551,0.6091007570196372,14190.591411153133,0.4166666666666667,0.3239410137862302,2.2057934579980905,0.8976427995745383,0.9610109845063814
128,64,0.0001,0.001,128,50,0.55,70,6,215,2.8111924686192467,0.5990615487098694,0.6457437362515709,16066.742966019487,0.5,0.32689713628104566,2.3986512434293203,0.8841100569871458,1.0274146091743779
128,64,0.0001,0.001,128,50,0.55,80,8,231,3.020397489539749,0.6298470497131348,0.4763674907184992,14310.04623425869,0.3333333333333333,0.29230668571557894,1.5071973195710484,0.896781168024722,0.7574046266611707
128,64,0.0001,0.001,128,50,0.55,90,8,245,3.2034518828451883,0.6322109699249268,0.4753519081946149,14329.265155149464,0.3333333333333333,0.28965059558997,1.50185214839271,0.8966425413191406,0.7553696546587885
128,64,0.0001,0.001,128,50,0.55,100,8,283,3.700313807531381,0.6341994404792786,0.46694037606543437,14262.107230469124,0.3333333333333333,0.28741635901204654,1.457580926660181,0.8971269536285008,0.7438643931585154
128,64,0.0001,0.001,128,50,0.6,10,6,2,0.02615062761506276,0.5778914093971252,0.7643615300997147,15929.126582002169,0.5,0.3506838096661514,3.022955421577446,0.8851026884703987,1.189685479928499
128,64,0.0001,0.001,128,50,0.6,20,6,5,0.0653765690376569,0.5785618424415588,0.7636764642838657,15998.861489090978,0.5,0.34993051411060805,3.0193498120203457,0.8845996883025601,1.1884700036083784
128,64,0.0001,0.001,128,50,0.6,30,6,11,0.14382845188284518,0.5814698338508606,0.7561396831680972,16095.58984421051,0.5,0.3466631080327409,2.979682542989985,0.8839019835103543,1.17756190863327
128,64,0.0001,0.001,128,50,0.6,40,6,15,0.1961297071129707,0.5792663097381592,0.7531036493667965,16134.354538779688,0.5,0.3491389778222931,2.9637034177199815,0.883622372499334,1.174116192010402
128,64,0.0001,0.001,128,50,0.6,50,6,31,0.4053347280334728,0.5722974538803101,0.7417740512127781,16347.27824267569,0.5,0.35696915294347187,2.904073953751463,0.8820865468523573,1.1607824133868232
128,64,0.0001,0.001,128,50,0.6,60,8,47,0.6145397489539749,0.589462399482727,0.5816561536563031,12621.539500652703,0.3333333333333333,0.33768269721041905,2.061348177138437,0.908960422373178,0.9103311575138417
128,64,0.0001,0.001,128,50,0.6,70,6,193,2.5235355648535567,0.5942370295524597,0.6555367104166351,15932.000258597518,0.5,0.332317944323079,2.450193212719132,0.885081960547037,1.0418982793973122
128,64,0.0001,0.001,128,50,0.6,80,6,203,2.6542887029288704,0.5972423553466797,0.6521003858191357,15927.233353170874,0.5,0.32894117376777565,2.4321072937849246,0.8851163443919401,1.03654120298616
128,64,0.0001,0.001,128,50,0.6,90,8,218,2.8504184100418413,0.6321913599967957,0.47840259732282464,14157.218157196014,0.3333333333333333,0.28967262921708353,1.5179084069622348,0.8978835219479169,0.7596994728651421
128,64,0.0001,0.001,128,50,0.6,100,8,229,2.9942468619246863,0.6247336864471436,0.4742156853267602,14190.25959021076,0.3333333333333333,0.29805203769983873,1.4958720280355797,0.8976451930098589,0.7562256480196526
128,64,0.0001,0.001,128,50,0.65,10,6,0,0.0,0.5776774287223816,0.7649170212731065,15869.595596876357,0.5,0.3509242373905825,3.0258790593321394,0.8855320874150585,1.1905838460344451
128,64,0.0001,0.001,128,50,0.65,20,6,3,0.03922594142259414,0.5825029015541077,0.7641681700113856,15949.9800051042,0.5,0.34550235780437344,3.0219377369020295,0.8849522720468568,1.1880980916883148
128,64,0.0001,0.001,128,50,0.65,30,6,8,0.10460251046025104,0.582220196723938,0.7595756168621302,16055.474079041094,0.5,0.34582000368096855,2.9977664045375274,0.8841913398378459,1.1819444370140855
128,64,0.0001,0.001,128,50,0.65,40,6,12,0.15690376569037656,0.5851294994354248,0.7555773213459304,16114.50620102471,0.5,0.3425511242298598,2.976722743925949,0.8837655392093628,1.1757598518412928
128,64,0.0001,0.001,128,50,0.65,50,6,19,0.24843096234309622,0.5839751958847046,0.7502159304122965,16188.017118726752,0.5,0.3438480945115679,2.9485048969068233,0.8832353025533505,1.1688970734929354
128,64,0.0001,0.001,128,50,0.65,60,8,30,0.3922594142259414,0.5851410031318665,0.5918611943529702,12561.13866908392,0.3333333333333333,0.34253819872823993,2.115058917647212,0.9093960955487083,0.9250816363143733
128,64,0.0001,0.001,128,50,0.65,70,7,105,1.372907949790795,0.6025522351264954,0.6175223695591818,14162.975106988344,0.4166666666666667,0.32297501671180295,2.2501177345220094,0.8978419968805916,0.9719003536952676
128,64,0.0001,0.001,128,50,0.65,80,6,188,2.4581589958158996,0.5982891321182251,0.6588289978083868,15885.785104712706,0.5,0.3277650200918819,2.4675210410967723,0.8854153119650169,1.0451753432884177
128,64,0.0001,0.001,128,50,0.65,90,6,200,2.615062761506276,0.606800377368927,0.6510748349597145,15948.19106447026,0.5,0.3182018231809809,2.426709657682708,0.8849651757342163,1.0324691641494763
128,64,0.0001,0.001,128,50,0.65,100,7,211,2.7588912133891212,0.6121411323547363,0.539136202196484,14755.685196676908,0.4166666666666667,0.31220097488231874,1.8375589589288628,0.8935667595993066,0.8649983400192887
128,64,0.0001,0.001,128,50,0.7,10,6,0,0.0,0.5776774287223816,0.7649170212731065,15869.595596876357,0.5,0.3509242373905825,3.0258790593321394,0.8855320874150585,1.1905838460344451
128,64,0.0001,0.001,128,50,0.7,20,6,1,0.01307531380753138,0.5781083703041077,0.7646368843755177,15901.190676579941,0.5,0.3504400333661712,3.0244046546079875,0.8853041910707853,1.190037219761236
128,64,0.0001,0.001,128,50,0.7,30,6,5,0.0653765690376569,0.5740233659744263,0.7625201042970199,15997.078805958845,0.5,0.3550299258714312,3.0132637068264203,0.8846125468543542,1.1882265448880514
128,64,0.0001,0.001,128,50,0.7,40,6,9,0.11767782426778244,0.584664523601532,0.7587530992496277,16061.548147591804,0.5,0.3430735689870427,2.9934373644717245,0.8841475273825347,1.1801646152103256
128,64,0.0001,0.001,128,50,0.7,50,6,16,0.20920502092050208,0.581291675567627,0.752382305114104,16141.915768129697,0.5,0.34686328587907084,2.9599068690215997,0.88356783310449,1.17258449700129
128,64,0.0001,0.001,128,50,0.7,60,6,21,0.27458158995815896,0.5789824724197388,0.7474076543421763,16197.815401768808,0.5,0.3494578961575969,2.9337244965377693,0.8831646272169883,1.1665867549780886
128,64,0.0001,0.001,128,50,0.7,70,8,37,0.48378661087866104,0.5801486372947693,0.5902493500537019,12444.109368674406,0.3333333333333333,0.34814759854520305,2.1065755265984314,0.9102402317239106,0.9245741725502196
128,64,0.0001,0.001,128,50,0.7,80,6,165,2.157426778242678,0.6014260649681091,0.6683889120007772,15969.019902137105,0.5,0.3242403764403268,2.517836378951459,0.8848149366462232,1.0567229230095023
128,64,0.0001,0.001,128,50,0.7,90,6,180,2.3535564853556483,0.5923846960067749,0.6607432458881021,15922.22467305831,0.5,0.33439921796991584,2.4775960309900107,0.885152472165568,1.0492869302813737
128,64,0.0001,0.001,128,50,0.7,100,6,190,2.484309623430962,0.600001871585846,0.6560740482523322,15907.318069609506,0.5,0.3258405937237686,2.453021306591222,0.8852599939842621,1.0410304735748133
128,64,0.0001,0.01,128,50,0.2,10,12,16,0.20920502092050208,0.7633394002914429,0.39084800949269116,48036.99474902572,0.0,0.14231528057141252,1.0570947868036378,0.6535075842224306,0.46322941289937025
128,64,0.0001,0.01,128,50,0.2,20,12,39,0.5099372384937239,0.7656174302101135,0.38319178152310734,48570.935056769355,0.0,0.13975569639313087,1.0167988501216176,0.6496562553023412,0.4515527004542724
128,64,0.0001,0.01,128,50,0.2,30,13,86,1.1244769874476988,0.766059935092926,0.3763918365948691,45628.26946806589,0.08333333333333333,0.13925849989558875,0.9810096662887846,0.6708817985317302,0.4686208245123592
128,64,0.0001,0.01,128,50,0.2,40,12,275,3.5957112970711296,0.7719883918762207,0.3020734888206485,48586.88868759425,0.0,0.13259731249862844,0.5898604674770973,0.6495411812409053,0.34299974030415775
128,64,0.0001,0.01,128,50,0.2,50,11,412,5.387029288702929,0.76821368932724,0.36716128722059155,53569.76055945145,0.08333333333333333,0.1368385513177079,0.9324278274767976,0.6135995632981026,0.44154981885648537
128,64,0.0001,0.01,128,50,0.2,60,10,519,6.786087866108787,0.7635443210601807,0.36017961707983626,58376.63574260277,0.16666666666666666,0.14208503251665094,0.895682195157033,0.5789274152327799,0.4458403273932826
128,64,0.0001,0.01,128,50,0.2,70,9,609,7.962866108786611,0.7716662287712097,0.36382476539187814,64785.54686051531,0.25,0.1329592935154947,0.9148671862730428,0.5326997295219814,0.45763155232762975
128,64,0.0001,0.01,128,50,0.2,80,9,628,8.211297071129707,0.7686636447906494,0.3598324793234242,65667.10306387876,0.25,0.1363329833812928,0.8938551543338117,0.5263410357664088,0.45163229337037836
128,64,0.0001,0.01,128,50,0.2,90,9,647,8.459728033472803,0.7707460522651672,0.3515085682261741,65782.04045088819,0.25,0.1339931997020593,0.8500450959272321,0.5255119886310472,0.4398875710650847
128,64,0.0001,0.01,128,50,0.2,100,9,678,8.865062761506277,0.7768978476524353,0.34247846052867725,65902.00019853964,0.25,0.1270810700534435,0.8025182133088277,0.5246467150439509,0.4260614996015555
128,64,0.0001,0.01,128,50,0.25,10,8,4,0.05230125523012552,0.6141599416732788,0.5127636957981179,13494.330738739158,0.3333333333333333,0.3099326498053047,1.6987562936743046,0.902664950599099,0.8111718068530104
128,64,0.0001,0.01,128,50,0.25,20,12,19,0.24843096234309622,0.7687192559242249,0.3892202199136472,48193.16073607459,0.0,0.1362704989615451,1.048527473229722,0.6523811538452274,0.4592947815091236
128,64,0.0001,0.01,128,50,0.25,30,12,30,0.3922594142259414,0.7724573016166687,0.38524831923514685,48417.91238994173,0.0,0.13207044762172057,1.0276227328165624,0.6507600128078812,0.452613298311541
128,64,0.0001,0.01,128,50,0.25,40,12,85,1.1114016736401673,0.7657575011253357,0.3607163256963546,48831.78136902989,0.0,0.13959831334231945,0.8985069773492347,0.6477747623123231,0.42147001325096933
128,64,0.0001,0.01,128,50,0.25,50,10,264,3.4518828451882846,0.7736152410507202,0.35375718339223516,54944.644768061095,0.16666666666666666,0.13076939207784247,0.8618799125907114,0.6036824784899351,0.4407496124562889
128,64,0.0001,0.01,128,50,0.25,60,10,316,4.131799163179916,0.7738716006278992,0.33855365591619124,55162.04742314736,0.16666666666666666,0.13048134760910207,0.7818613469273223,0.6021143460213895,0.42028092680612017
128,64,0.0001,0.01,128,50,0.25,70,10,378,4.942468619246862,0.7734735012054443,0.32681501629419973,55218.78020617399,0.16666666666666666,0.13092865033096143,0.720079033127367,0.6017051306000797,0.4048448701812687
128,64,0.0001,0.01,128,50,0.25,80,9,478,6.25,0.7830724716186523,0.3192932632591191,60964.14156479509,0.25,0.12014329031612098,0.6804908592585216,0.560263651026587,0.4027244501503074
128,64,0.0001,0.01,128,50,0.25,90,8,580,7.583682008368201,0.7797123193740845,0.31786122710860626,68795.89222399714,0.3333333333333333,0.1239187422763096,0.6729538268874014,0.5037729771230217,0.4084947199050165
128,64,0.0001,0.01,128,50,0.25,100,9,587,7.675209205020921,0.7671895623207092,0.36642386410664407,64131.592807680674,0.25,0.13798925581942784,0.9285466531928636,0.5374167215144666,0.4634881576316895
128,64,0.0001,0.01,128,50,0.3,10,8,1,0.01307531380753138,0.6060358285903931,0.5137365798677849,13480.19330388989,0.3333333333333333,0.31906086675236733,1.7038767361462361,0.9027669243795033,0.81475946515286
128,64,0.0001,0.01,128,50,0.3,20,9,8,0.10460251046025104,0.5774853229522705,0.6094935008892504,12764.693193949099,0.25,0.35114008657048257,2.2078605309960544,0.9079278500968125,0.9292321169158373
128,64,0.0001,0.01,128,50,0.3,30,10,11,0.14382845188284518,0.6209620237350464,0.5448325615056304,14087.215603139368,0.16666666666666666,0.302289860971858,1.8675397973980548,0.8983884526620969,0.808721194424669
128,64,0.0001,0.01,128,50,0.3,40,12,22,0.28765690376569036,0.7670192122459412,0.38725702859423855,48301.973478576685,0.0,0.13818066039781893,1.0381948873380975,0.6515962839712081,0.4569929579267811
128,64,0.0001,0.01,128,50,0.3,50,12,39,0.5099372384937239,0.7670915126800537,0.37940333907172114,48479.743287688725,0.0,0.13809942395499583,0.9968596793248481,0.6503140245181894,0.4463182819495083
128,64,0.0001,0.01,128,50,0.3,60,11,136,1.778242677824268,0.7684948444366455,0.3678194235927018,51095.08116366661,0.08333333333333333,0.13652264670039832,0.9358917031194832,0.6314495067968652,0.44679929748752
128,64,0.0001,0.01,128,50,0.3,70,10,239,3.125,0.7674221992492676,0.3595515533636531,54300.44351090884,0.16666666666666666,0.1377278660120589,0.8923765966508056,0.6083291232478726,0.45127506314435095
128,64,0.0001,0.01,128,50,0.3,80,10,297,3.8833682008368204,0.7689265608787537,0.3423639462478662,54768.55642294265,0.16666666666666666,0.1360375720463442,0.8019155065677168,0.6049526094881196,0.4273930886922118
128,64,0.0001,0.01,128,50,0.3,90,9,418,5.4654811715481175,0.7765676975250244,0.32740094056282976,60012.68769880185,0.25,0.12745202525278157,0.723162845067525,0.5671265189110438,0.41693534730783766
128,64,0.0001,0.01,128,50,0.3,100,9,433,5.6616108786610875,0.7771391868591309,0.325406637464577,60402.50891256594,0.25,0.12680990240547096,0.7126665129714578,0.5643147257340527,0.4134477852777454
128,64,0.0001,0.01,128,50,0.35,10,8,1,0.01307531380753138,0.6060358285903931,0.5137365798677849,13480.19330388989,0.3333333333333333,0.31906086675236733,1.7038767361462361,0.9027669243795033,0.81475946515286
128,64,0.0001,0.01,128,50,0.35,20,8,3,0.03922594142259414,0.6153522729873657,0.513232762620791,13488.066693840521,0.3333333333333333,0.3085929516995891,1.7012250664252158,0.9027101333600275,0.8114653712045413
128,64,0.0001,0.01,128,50,0.35,30,8,4,0.05230125523012552,0.6161096692085266,0.5129655823353478,13490.791714679084,0.3333333333333333,0.30774194470952065,1.6998188543965675,0.9026904776955061,0.8108961525337319
128,64,0.0001,0.01,128,50,0.35,40,9,5,0.0653765690376569,0.6183982491493225,0.5183961400126456,14055.136495823199,0.25,0.30517050657379496,1.7284007369086607,0.898619840313386,0.7955477709489605
